Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Total_EMI_per_month
CUS_0x8a12,Sullivang,39,691-41-8769,Accountant,98197.74,5,6,6,2.0,Standard,627.5,138.54197689108764
CUS_0x4eb4,Michael Avokf,21,955-76-5444,Journalist,30197.28,5,7,14,5.0,Standard,811.08,57.08103770858573
CUS_0xab00,Markx,18,468-20-7719,Manager,31633.54,1,5,8,3.0,Good,846.45,50.76844004205578
CUS_0x8c9a,Caroline Valetkevitchr,31,759-79-5662,Architect,118172.63999999998,0,2,3,1.0,Good,701.27,366.86829704918335
CUS_0x2c5e,Lynchj,34,688-03-3022,Lawyer,19623.18,9,8,26,11.0,Standard,1369.54,19.758727796221923
CUS_0x70d5,Lawrence Whitec,32,514-05-2202,Mechanic,63197.26,6,3,13,8.0,Standard,1435.94,148.4745434381061
CUS_0xb052,Claren,35,076-62-8134,Journalist,10007.815,4,4,8,5.0,Standard,2195.63,55.95097309538253
CUS_0x7c34,Norihiko Shirouzun,27,326-05-4047,Entrepreneur,121688.04,7,3,5721,2.0,Standard,54.68,288.66545469208666
CUS_0x4256,Bakerz,21,030-61-4163,Accountant,31069.32,2,3,12,2.0,Good,343.6,34.16860445031557
CUS_0x4f04,Suvashree Deyw,38,546-04-1407,Mechanic,72241.02,8,4,4,4.0,Good,843.44,39.808328263564064
CUS_0x41b7,Laurens,24,891-76-2011,Teacher,7612.725,8,5,16,10.0,Bad,1514.74,27.522822612958308
CUS_0x9095,Sinead Carewx,46,410-78-4268,Manager,16953.985,4,5,4,2.0,Good,554.48,18.286009186522893
CUS_0xa05f,Zhdannikovi,21,276-54-6995,Scientist,125508.36,2,3,5,3.0,Good,505.14,305.30283503273625
CUS_0x8a6e,Annab,48,413-30-1170,Mechanic,16866.5,4,4,19,4.0,Standard,1385.89,8.540130456032621
CUS_0x77d1,Alpere,33,085-79-9089,Accountant,18969.19,1,7,8,2.0,Good,54.82,0.0
CUS_0xde6,Melanie Leer,55,392-06-4039,Engineer,36154.19,5,3,3,2.0,Good,651.85,30.645027242347588
CUS_0xa672,Glenn Somervilleo,31,874-58-8010,Entrepreneur,51113.85000000001,7,9,30,9.0,Bad,3164.78,214.843877429086
CUS_0x4655,Lawdert,46,341-38-6599,Accountant,49889.38,6,7,8,2.0,Good,1450.37,0.0
CUS_0xbd08,Andrea Shalal-Esag,40,605-66-3118,Journalist,28922.03,2,7,3755,3.0,Good,1329.59,0.0
CUS_0x6b44,Dan Levined,39,453-58-1018,Developer,20742.46,5,4,8,8.0,Standard,1319.87,60.06611255618279
CUS_0x7517,Basesn,35,795-08-8326,Teacher,55719.18000000001,8,7,18,6.0,Bad,4090.5,130.4684033358553
CUS_0x2e6e,Andreasf,24,176-54-2609,Engineer,33447.42,8,5,13,4.0,Standard,1571.52,60.51356730337264
CUS_0x280b,orv,26,434-17-8443,Accountant,34841.87,1,7,1,3.0,Good,142.05,33.366098109451734
CUS_0x51b4,Ben Hirschlerq,35,243-06-9936,Engineer,17655.43,8,10,34,10.0,Bad,2725.14,82.65421880756931
CUS_0xa1d6,Damounid,30,751-35-1347,Architect,7103.035,6,5,28,996.0,Standard,2114.92,30.30549812001825
CUS_0x8b12,Katharina Bartn,39,645-02-5061,Journalist,63101.14,3,4,3,0.0,Good,64.53,170.5429654596886
CUS_0xf23,Lawrencef,42,634-61-3484,Mechanic,83845.7,5,7,4,0.0,Good,49.6,107.38113042889329
CUS_0x7cfc,Shalal-Esaf,36,608-99-2576,Writer,108415.0,3,5,16,4.0,Standard,1075.84,76.85756306196762
CUS_0x728f,Carewl,52,698-98-1498,Doctor,32663.41,1,5,3,1.0,Good,1067.3,55.40536573947087
CUS_0xd05,Daniel Flynnu,45,600-02-1948,Musician,132537.24,3,2,12,1.0,Good,382.04,60.51014977657447
CUS_0x3cf7,Yaog,30,226-49-8871,Journalist,17850.56,8,5,18,11.0,Bad,3380.69,127.22369163552014
CUS_0xa71a,ernardot,33,999-84-9578,Teacher,15713.83,7,8,23,6.0,Standard,2271.53,20.30880921277818
CUS_0x32ce,Nate Raymondd,30,153-11-6855,Accountant,62050.89,8,7,22,9.0,Bad,4293.32,286.9592209872785
CUS_0x9b4c,ill Rigbys,36,129-84-0948,Doctor,18744.4,8,7,29,7.0,Bad,4432.68,139.94038519003894
CUS_0x4330,Huww,38,500-96-4323,Media_Manager,12070.845_,8,5,5627,1.0,Standard,759.86,31.349969595412013
CUS_0xf59,Huntt,21,008-37-9819,Doctor,38539.57_,4,2,3,0.0,Good,526.62,22.68327916735256
CUS_0x9a58,Ernest Schuyderl,47,669-26-2513,Mechanic,48411.24,8,3,3,1.0,Good,821.27,82.22147115066043
CUS_0x409e,James Pomfretu,23,088-38-3435,Manager,47275.96,6,3,4,2.0,Good,302.1,121.9288771955476
CUS_0x532d,Levinec,42,987-64-7939,Writer,30232.28,5,3,4,2.0,Good,1483.59,98.46945407671916
CUS_0xa9ca,Reiji Muraio,44,720-44-3321,Lawyer,7599.035,7,9,27,7.0,Bad,2198.82,29.395522028618306
CUS_0x69a9,Blamontg,18,399-14-3062,Writer,97640.4,5,7,6,4.0,Standard,80.5,259.8059368695418
CUS_0x7dfb,Jonathanq,33,986-47-8911,Musician,75881.16,10,6,16,11.0,Bad,2321.23,232.38471755649792
CUS_0x479,Mark Shades,28,854-62-5244,Mechanic,36490.98,4,5,8,7.0,Standard,581.05,92.35158351990316
CUS_0x3b5d,Fooa,18,341-44-0136,Developer,30743.6,5,4,5,4.0,Standard,401.53,20.42494218219954
CUS_0x9167,Henryh,21,033-47-7890,Entrepreneur,177150.4,2,6,6,4.0,Good,429.86,472.2784577044415
CUS_0x4a5b,Rucinskiw,26,395-63-5787,Architect,110264.0,8,6,19,7.0,Standard,642.65,364.2904002085903
CUS_0x4883,Clareb,23,822-72-2207,Entrepreneur,151722.56,5,5,2,1.0,Good,218.25,164.95207935104418
CUS_0x6387,Araxiab,26,063-08-8008,Manager,62316.63,8,4,7,1.0,Standard,417.27,82.73317698517836
CUS_0xd83,Rie Ishigurot,43,214-39-6385,Lawyer,19310.62,9,6,34,10.0,Standard,1306.08,71.36509611248181
CUS_0x3ce3,Euan Rochai,47,319-42-1987,Entrepreneur,94511.79,5,3,9,0.0,Good,1315.6,0.0
CUS_0xa706,Matthiasr,49,475-31-3601,Manager,96275.84,6,6,19,1.0,Standard,999.36,64.96133685120404
CUS_0x9983,Julien Toyerb,36,510-91-2920,Writer,57219.92,8,6,33,9.0,Bad,4935.76,159.295824218156
CUS_0x2877,McLeodc,30,922-07-2675,Writer,80591.2,4,4,32,7.0,Standard,2024.84,97.89725769153412
CUS_0x1df1,Barberm,30,265-59-2725,Mechanic,73434.92,1,5,5,0.0,Good,192.45,214.4301783969348
CUS_0x4223,Investment Correspondentu,51,631-86-9034,Developer,53916.84,8,7,28,6.0,Bad,2560.45,300.23004063869445
CUS_0x3f47,Ridleyc,34,393-00-8916,Musician,53071.47,8,5,5645,10.0,Bad,1740.38,208.4834480479053
CUS_0x86b,Paulr,42,372-37-8955,Engineer,69692.16,9,5,32,9.0,Bad,2128.87,395.8793931426952
CUS_0x98f9,da Costaa,33,704-68-7178,Entrepreneur,15735.68,3,6,7,5.0,Standard,1574.91,21.35618485394992
CUS_0x46eb,Johnm,31,348-20-7816,Engineer,20502.64,8,10,28,15.0,Bad,4182.21,87.46214102385784
CUS_0x1863,Vinocurw,54,316-92-2785,Manager,55662.64_,4,6,6,2.0,Standard,1078.02,90.9499455688362
CUS_0x481f,Hudsonl,20,322-85-4061,Scientist,19758.84,7,5,32,9.0,Bad,1352.88,71.6947398487303
CUS_0x79b,Chuckl,26,773-62-4134,Lawyer,55000.62,3,6,12,0.0,Standard,815.35,0.0
CUS_0xa501,Horowitzq,34,455-84-4696,Mechanic,50811.27,6,4,20,5.0,Standard,1274.59,107.32946356018452
CUS_0x2602,John McCrankq,27,825-61-3522,Scientist,59448.04,9,7,23,6.0,Bad,3825.82,183.8344311212373
CUS_0x96e,Melissaj,47,394-26-5712,Doctor,18549.28,4,4,6,0.0,Good,1247.3,62989.0
CUS_0x864a,Choe,49,288-57-7696,Teacher,134810.13,5,7,6,4.0,Good,744.97,199.8420984910315
CUS_0x56d1,Bena,27,203-76-0108,Writer,162550.32,0,5,11,2.0,Good,789.13,76.18230460622334
CUS_0xae0e,Henryu,20,063-40-8380,Accountant,102596.63999999998,4,5,8,1.0,Good,1033.59,0.0
CUS_0x3b3f,Frankc,55,876-41-0796,Manager,14884.465,8,5,1,4.0,Good,1122.86,37.78683849202279
CUS_0x9bc4,Brs,39,644-42-9017,Architect,31732.61,4,4,1,3.0,Good,1404.06,100.91540773686334
CUS_0x62a4,Wolde Katel,46,287-49-6561,Lawyer,50847.22,3,6,17,0.0,Standard,486.71,23.78387812950614
CUS_0x4c77,Tim Gaynorq,33,127-59-2463,Doctor,9349.475,6,6,19,9.0,Bad,4833.08,52.06513502387013
CUS_0x62f0,Andream,43,183-01-9526,Teacher,135115.44,4,6,18,0.0,Standard,269.46,204.61822358773935
CUS_0x342a,Andreasm,34,566-11-2306,Lawyer,66169.56,8,6,12,7.0,Standard,198.53,126.78946147758992
CUS_0x7597,McCooll,44,572-60-9561,Musician,56760.51,6,5,2200,11.0,Bad,4701.09,401.1213841078491
CUS_0xbb6e,Elvina Nawagunaq,32,896-42-9226,Architect,108223.62,5,6,7,3.0,Standard,977.19,127.92921351189594
CUS_0x7c55,Sarah N.h,31,218-72-3933,Manager,53098.47,9,7,24,11.0,Bad,3403.23,270.20261963447814
CUS_0xa835,Henry Foye,54,093-23-2302,Musician,17853.5,5,4,12,2.0,Good,990.35,18.02270352826745
CUS_0x467f,Johns,19,253-64-1331,Accountant,16813.54,8,10,33,12.0,Bad,3520.79,92.94111494302722
CUS_0x7590,Malathi Nayakw,43,751-03-4015,Architect,68665.76,7,6,73,8.0,Standard,420.02,329.66606191159576
CUS_0x515a,Dena Aubing,20,665-62-6458,Developer,22500.52,5,3,19,7.0,Standard,864.7,65.0210261192878
CUS_0x114a,Valetkevitchu,42,133-89-5234,Developer,15305.46,0,7,2,0.0,Good,642.42,20.301653868439384
CUS_0x6346,Suzanneb,50,005-96-9331,Media_Manager,99089.52,5,1,9,2.0,Good,338.95,57.16122949174202
CUS_0x481c,Suzanneh,23,356-46-8172,Media_Manager,9307.24,4,3,15,5.0,Standard,486.05,20.88719603105331
CUS_0xa1ea,Pedro Nicolacim,41,390-23-8969,Architect,134316.2,8,3,11,4.0,Standard,1383.6,0.0
CUS_0x70b2,Zhou Xiny,39,830-58-7325,Media_Manager,38685.98,1,5,3,829.0,Good,1340.41,52.60251521022243
CUS_0xc365,Volcovicif,22,070-70-9782,Doctor,69933.98,8,7,5,2.0,Standard,1446.37,86.40115819574194
CUS_0x8efa,Younga,26,933-08-6838,Entrepreneur,21075.36,3,1,5,6.0,Good,1498.02,19.347311476689374
CUS_0x9783,Luciac,40,360-46-5304,Accountant,60843.33,4,6,14,6.0,Standard,1494.43,151.97884953638462
CUS_0x6a17,Svear,35,998-47-8892,Musician,15091.03,7,7,26,9.0,Bad,3247.42,93.61720091894828
CUS_0x8c03,Drivera,19,739-21-8242,Scientist,54987.52,4,5,10,3.0,Standard,1263.12,0.0
CUS_0xadf6,Halpinh,38,300-53-0224,Doctor,7506.125,10,7,22,7.0,Bad,4183.22,22.908411236820587
CUS_0xa166,Nadiaf,43,149-22-5385,Engineer,17448.08,9,5,20,12.0,Bad,2575.23,94.8548681541716
CUS_0x7d27,Polinaa,40,573-84-1711,Journalist,42241.19,0,5,11,9.0,Good,190.04,0.0
CUS_0x51e,Edwardsi,42,946-94-7531,Developer,132414.16,3,3,19,0.0,Standard,53.73,0.0
CUS_0xab3b,Grovert,54,747-67-2935,Lawyer,92794.04,4,7,7,3.0,Standard,1269.4,0.0
CUS_0xf43,Michelef,37,131-37-1161,Media_Manager,82998.24,8,7,22,12.0,Bad,4879.41,383.9140141476993
CUS_0x345b,Jessical,41,118-30-0727,Musician,16582.83,4,7,14,8.0,Standard,471.81,52.02492382676536
CUS_0x4c34,Melaniez,45,019-49-4119,Entrepreneur,31896.42,3,5,4,3.0,Good,1177.43,22.799777755562943
CUS_0x3d51,Baertleinm,21,092-73-8014,Entrepreneur,34927.0,6,4,3614,1.0,Good,1158.55,0.0
CUS_0x9fff,Tenf,54,826-73-0532,Mechanic,25020.07,4,3,533,3.0,Standard,94.75,17.06628101073421
CUS_0xa41e,Sweeneyt,30,360-35-4496,Doctor,82778.56,6,6,30,12.0,Standard,1777.73,205.1953169427088
CUS_0x797d,Leskeb,36,178-56-1075,Doctor,94052.22,4,4,13,8.0,Standard,76.99,39.57533226280032
CUS_0x9c4,Scott Haggettd,22,851-46-0194,Writer,16355.71,9,8,1684,11.0,Standard,1696.82,24.93505006645188
CUS_0x9d0d,Chrisq,18,550-29-3197,Engineer,15119.56,6,5,29,11.0,Bad,3154.07,58.21119196609352
CUS_0x63dd,Rodrigo Camposw,36,706-84-4068,Doctor,18472.71,10,6,26,8.0,Bad,2031.89,60.82589002318093
CUS_0x3f27,Julien Toyerp,54,042-79-0167,Lawyer,42731.27,0,4,1,1.0,Good,511.85,50.85101407166152
CUS_0x67ff,Barlyni,31,017-88-1687,Manager,82700.32,8,8,17,12.0,Bad,4659.6,392.1143331413683
CUS_0xc247,rian Loveq,44,800-03-6665,Developer,11968.51,1651,4,16,0.0,Standard,685.74,18.074485052910767
CUS_0xc723,Soyoung Kimt,32,305-49-2524,Mechanic,33386.25,7,5,11,4.0,Standard,1343.67,77.54612496646651
CUS_0x6065,Cremerp,35,332-11-5896,Accountant,174304.04,1,3,12,2.0,Good,461.16,0.0
CUS_0x7f61,Saphirq,25,707-44-1618,Doctor,68742.75,7,4,20,8.0,Standard,651.38,89.65740619574272
CUS_0xb563,Kirstinj,45,782-43-1037,Journalist,15932.725,6,6,11,1.0,Standard,1124.16,13.26805418188136
CUS_0x47b2,Mary Gabrielx,43,799-70-1935,Doctor,55583.67,6,5,11,5.0,Standard,2019.51,69.73399853680547
CUS_0x9338,Bartj,18,420-69-3653,Architect,72252.36,5,3,12,4.0,Standard,51.39,127.15030194941885
CUS_0x6102,Wanfengo,32,718-37-2610,Scientist,30399.06,5,6,18,3.0,Standard,516.76,54.5282542011405
CUS_0x5794,Katharina Bartz,41,201-91-3081,Lawyer,8365.075,6,8,19,11.0,Bad,2758.61,31.95448983435909
CUS_0xa560,Mark Felsenthalr,19,316-70-8777,Teacher,133410.66,1,3,4,3.0,Good,933.84,0.0
CUS_0x7fe3,Anna Ringstromn,42,561-77-1789,Developer,19167.04,6,6,15,4.0,Standard,1297.12,44.535451602125065
CUS_0x4c3e,Paolo Biondik,39,181-99-1436,Media_Manager,28169.07,4,4,2,0.0,Good,460.32,0.0
CUS_0x41e4,Leika Kiharad,45,803-07-6149,Teacher,12613.56,5,3,5,2.0,Good,328.41,0.0
CUS_0x2484,env,19,781-29-3684,Musician,29625.82,3,4,11,4.0,Standard,1042.61,92.11623115792368
CUS_0xb560,Laurentv,22,221-90-6592,Architect,62223.06,7,4,10,7.0,Standard,1230.58,120.3581055797648
CUS_0x4e8b,Sarahy,44,961-90-2351,Journalist,14976.45,7,6,16,3.0,Standard,69.51,0.0
CUS_0x8b96,Daniely,20,342-46-9453,Doctor,82454.0,6,7,16,7.0,Bad,3085.36,234.70333948843123
CUS_0x9b60,Ricka,33,624-63-2071,Architect,62874.96,3,4,15,7.0,Standard,527.16,129.36640345231964
CUS_0xaf23,Nick Edwardsg,37,231-01-3965,Musician,17164.72,10,6,19,7.0,Bad,4813.02,99.1263779692473
CUS_0xbda2,Joness,31,137-60-0428,Manager,37302.1,3,2,12,1.0,Good,907.73,80.27175238706691
CUS_0x82cc,Jebr,31,156-63-4771,Architect,7526.205,8,8,27,10.0,Bad,2526.03,49.36401454904247
CUS_0x7812,Davev,21,992-47-8736,Scientist,19653.005,3,3,10,2.0,Good,919.98,38.11255604378293
CUS_0x93bb,Andrea Shalal-Esan,19,886-41-9777,Doctor,41543.64,8,5,21,9.0,Standard,2638.03,53.27462434865481
CUS_0x5ccb,Govindasamyh,41,037-01-6529,Teacher,21720.955,0,4,10,1.0,Good,992.78,32.31239992892931
CUS_0x3ca6,Paritoshs,50,059-86-1986,Journalist,38107.36,8,7,12,2.0,Standard,1472.7,73.57946751809602
CUS_0x6345,Klaymanc,28,830-80-4719,Teacher,20308.26,6,5,28,12.0,Standard,1967.12,99.85674076065696
CUS_0xc6bb,Kristend,20,001-84-7802,Lawyer,60889.08,10,6,21,10.0,Bad,4198.06,336.8419981494883
CUS_0x683,LaCaprad,37,680-24-2269,Media_Manager,13603.41,6,5,16,5.0,Standard,45.82,53.76195802586103
CUS_0x20e0,Anjuliy,33,079-99-9062,Media_Manager,12943.475,5,5,9,6.0,Standard,265.36,45.09082980503126
CUS_0x3af5,James Daveyx,31,126-82-5903,Mechanic,44483.64,8,10,17,7.0,Bad,2770.15,160.25539898346022
CUS_0xa9e3,Henryn,32,005-46-5010,Manager,7795.54,10,6,18,12.0,Bad,1990.69,29.59967891953896
CUS_0x3fa8,Kumarp,39,283-56-6375,Writer,177243.92,4,6,3,2.0,Good,488.95,284.80419655277166
CUS_0x791e,Plumeq,41,667-96-7235,Musician,35518.98,8,6,9,8.0,Standard,1270.18,84.75534306438306
CUS_0x9953,Arunah,43,792-02-6835,Journalist,8875.135,8,9,27,12.0,Standard,1353.77,9.058562005846758
CUS_0xaf1b,Ramakrishnans,50,792-02-2371,Media_Manager,16708.07,6,9,22,10.0,Bad,2674.89,76.27367260693785
CUS_0x8153,Leikag,19,596-27-5459,Journalist,81395.44,1,4,10,1.0,Good,278.8,0.0
CUS_0x51b,Dixonb,22,551-15-6622,Media_Manager,48780.56,450,5,16,1.0,Standard,967.75,0.0
CUS_0x2b8e,Annikai,28,301-63-5817,Mechanic,141753.72,5,5,13,6.0,Standard,477.41,385.60118483239233
CUS_0x264c,Wachtela,43,902-94-4726,Manager,48608.78,5,5,5,7.0,Standard,345.71,60.10848226180946
CUS_0x2e31,Kevin Limp,22,377-14-3303,Scientist,63206.72,9,8,27,8.0,Bad,4523.88,231.290193338046
CUS_0x4f13,Cyril Altmeyerk,27,923-13-7813,Lawyer,63635.12,3,4,2,4.0,Good,122.65,57.71606551829998
CUS_0x9eec,Jonathan Stempelz,30,148-15-4934,Mechanic,126849.18,2,3,3,3.0,Good,518.4,0.0
CUS_0x5fbf,Luciar,45,809-92-8326,Developer,8779.145,10,6,32,11.0,Bad,1636.23,32.4064284186908
CUS_0x4c1e,rag,34,445-26-1404,Developer,16154.8,4,3,8,6.0,Standard,275.06,24.462194233240623
CUS_0xaac3,Clairei,54,914-67-3814,Manager,11631.405,4,7,8,3.0,Good,165.88,32.057962750550374
CUS_0x2041,Gohm,31,348-82-9441,Media_Manager,24726.48,4,6,15,2.0,Standard,155.22,25.14400588303885
CUS_0xc5d6,Tomf,25,291-84-1220,Doctor,3950629.0,8,9,17,10.0,Bad,2544.85,204.642111234487
CUS_0x7b15,Y.t,26,173-42-8880,Accountant,13065.87,5,6,13,2.0,Standard,1203.17,16.03971007504952
CUS_0xa6e4,Aruna Viswanathap,23,837-93-4866,Teacher,42941.85000000001,6,9,26,7.0,Standard,2328.67,97.91556457857914
CUS_0x942a,Abboudy,33,182-75-3598,Doctor,37824.65,5,2,3,602.0,Good,69.84,67.56184427558624
CUS_0xe94,Nishanta,53,353-56-0782,Musician,66732.58,0,2,3,3.0,Good,244.07,0.0
CUS_0x3474,Ransdellv,38,995-56-2550,Entrepreneur,115800.54,4,4,9,2.0,Good,194.96,81.74203565720637
CUS_0xad9d,Valentina Zaf,22,771-56-8439,Doctor,88133.16,2,4,6,0.0,Good,1073.99,0.0
CUS_0x9776,Carolinex,40,703-80-5465,Manager,27632.92,8,3,9,3.0,Standard,1103.71,44.80729528056923
CUS_0x6632,Arunag,18,958-93-2024,Journalist,21846.06,2,6,8,2.0,Good,284.95,22.09594398783332
CUS_0x6d4,Lewis Krauskopfk,29,452-17-3020,Media_Manager,8610.765_,5,7,5,8.0,Standard,1426.95,14.965694679620729
CUS_0x2db7,Charliet,27,255-55-1581,Engineer,49023.22,5,5,13,3.0,Standard,270.2,62.741072947922326
CUS_0x4bdf,Dorfmank,42,777-87-7270,Developer,104564.64,4,7,8,0.0,Standard,100.49,112.9312157699492
CUS_0x3ba2,Valetkevitchv,27,243-27-1407,Entrepreneur,59751.78,7,7,17,9.0,Standard,1485.94,116.29841702305131
CUS_0x4d26,Solarinam,19,133-18-6855,Architect,20978.49,6,142,20,8.0,Standard,2305.13,28.45284753399817
CUS_0x247e,Jenniferc,44,368-98-6866,Doctor,118644.36000000002,1,2,9,3.0,Good,1100.42,53.02788627996196
CUS_0x3d41,Tim Reidi,19,467-76-9461,Accountant,30029.59,1,5,5,1.0,Good,466.13,68.42705998765183
CUS_0x438b,Kaori Kanekof,20,240-13-3223,Media_Manager,81557.0,9,7,18,9.0,Bad,2628.52,321.4449354031973
CUS_0xa9a9,Ranganathany,41,948-77-3611,Writer,63331.9,5,4,20,6.0,Standard,362.71,0.0
CUS_0x68c8,Andrei Khalipz,36,094-43-4653,Doctor,24069.55,7,7,20,5.0,Standard,315.97,0.0
CUS_0x7799,Liana B.q,29,401-76-8437,Manager,15762.72,3,3,20,4.0,Standard,1050.18,40.98279994086803
CUS_0x7888,Humery,50,262-53-0576,Architect,122713.6,5,6,14,1.0,Standard,128.33,146.26888703519208
CUS_0x1d3e,Wayne Arnoldt,42,579-15-1527,Architect,41499.21,0,5,5,4.0,Good,1272.15,0.0
CUS_0xa83a,Niu Shupingq,22,389-32-0105,Musician,82840.24,1,6,1,1.0,Good,360.92,56.691938335539206
CUS_0x43c6,erl,24,411-18-3032,Journalist,24195.37,7,7,19,4.0,Standard,1163.09,18.06952041224247
CUS_0x534a,Lisas,20,309-86-5134,Scientist,78139.42,3,5,1,4.0,Good,1116.88,0.0
CUS_0xa45d,Shahv,38,441-54-5666,Doctor,20193.59,3,3,8,6.0,Standard,1109.22,68.09053966676876
CUS_0x7f32,Nick Zieminskij,31,895-90-3550,Writer,62545.59,3,6,7,8.0,Standard,1138.71,174.41631843799283
CUS_0x303a,Marianna Parragac,55,784-81-5355,Architect,32011.89,2,6,4,1.0,Good,1215.09,66.35744898663442
CUS_0x8a5c,Lynnley Browninge,33,778-25-3886,Journalist,42399.03,7,5,2729,12.0,Standard,2073.54,196.6894915615451
CUS_0x36d5,Soyoung Kimm,30,171-27-0494,Mechanic,23679.61,8,5,15,3.0,Standard,622.58,0.0
CUS_0x5155,Terry Baynesh,27,082-20-7384,Teacher,62139.51,6,10,26,8.0,Bad,2603.85,342.2290731506656
CUS_0x1e6b,Michaelc,26,299-96-0609,Manager,18737308.0,9,8,20,10.0,Bad,4073.62,284.98291964752286
CUS_0x6514,Gonzalezf,31,007-68-4311,Media_Manager,59438.91,6,7,33,9.0,Bad,2259.86,362.2704969092495
CUS_0x92ef,Tripathya,36,297-54-9325,Mechanic,69870.88,3,6,7,6.0,Standard,2106.68,148.70951515669438
CUS_0x33f0,Pedro dax,32,301-79-8157,Scientist,74450.88,6,4,1142,8.0,Standard,640.7,120.84655218492288
CUS_0xa8e7,Kyler,41,622-93-7229,Lawyer,20914.44,6,7,21,12.0,Bad,2404.87,124.2176483432618
CUS_0x90d6,Ryan Vlastelicas,22,333-00-1107,Engineer,18936.55_,8,6,25,7.0,Bad,3969.14,80.84994008361595
CUS_0x65f6,Rachelle Younglais,29,489-78-3488,Accountant,61476.93000000001,6,6,22,9.0,Bad,3322.38,212.55668803419655
CUS_0xbbff,Swatin,23,245-76-8164,Writer,16198.305,4,7,4,0.0,Good,1439.09,14.35014610230254
CUS_0x144d,Dokoupill,22,269-66-4319,Mechanic,20938.03,6,9,23,9.0,Bad,1657.74,56.26113896851847
CUS_0xa6d9,Sineads,33,403-15-3171,Lawyer,96826.96,8,5,7,3.0,Standard,1290.07,0.0
CUS_0x3f5f,Barreran,44,513-53-1108,Entrepreneur,16808.35_,8,6,11,5.0,Standard,1330.72,64.87719124671851
CUS_0x29b2,Martinnet,21,626-80-0791,Media_Manager,22429497.0,7,8,27,8.0,Bad,4474.29,156.5961642280904
CUS_0x32b1,Stevef,45,517-36-8021,Manager,16718.08,8,10,25,6.0,Bad,2931.99,41.40894222721517
CUS_0x17f3,Ronald Groverk,38,033-08-6622,Manager,83355.33,6,4,8,2.0,Standard,677.27,75.96957344024112
CUS_0x8831,Paulr,43,728-18-0682,Media_Manager,11646.19,672,3,14,6.0,Standard,847.88,10.050598071862217
CUS_0x83a4,David Tollu,45,167-34-4316,Writer,69577.92,5,6,3,1.0,Good,491.67,135.38394696299764
CUS_0x5db1,Herbertm,36,418-30-2017,Developer,25621.01,3,7,3,2.0,Good,1336.73,26.74670147298544
CUS_0x437c,Vidalonw,45,517-71-4654,Lawyer,42947.49,4,7,15,7.0,Standard,2266.69,47.93668892947582
CUS_0x5e3b,Dougz,37,068-14-1985,Entrepreneur,60263.43000000001,10,5,20,11.0,Bad,1400.16,178.7366155336915
CUS_0x2e15,David Laguek,37,986-75-9097,Teacher,44036.97,2,3,11,1.0,Good,992.83,82.98637941706055
CUS_0x52e7,Carolyn Cohnn,18,641-27-8461,Developer,12681.45,6,7,15,2.0,Standard,624.12,0.0
CUS_0xc4c9,Melj,30,147-54-4253,Entrepreneur,16568.425,5,3,18,4.0,Standard,478.11,8.47408555938318
CUS_0xac39,Rickt,29,208-42-4255,Writer,14952.03,10,8,22,10.0,Bad,3566.21,105.58361397265544
CUS_0x2719,Svea Herbst-Baylisst,44,994-82-7635,Engineer,155726.76_,2,3,8,7.0,Good,1170.58,0.0
CUS_0x76d4,Stephen Aldredo,46,528-44-7056,Entrepreneur,36591.25,7,5,5,3.0,Standard,575.21,67.41331375213596
CUS_0xae79,Timothy Gardnerx,50,141-97-1553,Media_Manager,47280.76,5,3,17,3.0,Standard,1134.41,0.0
CUS_0x695e,Altmeyerp,38,319-71-0111,Doctor,108161.7_,5,6,1,4.0,Good,633.47,169.67426776243946
CUS_0x1b41,Jonesn,39,521-24-8234,Engineer,19910.51,9,10,15,12.0,Bad,3957.01,57.67071368461316
CUS_0x75b1,Jeds,30,774-41-3721,Entrepreneur,41977.78,7,9,31,11.0,Bad,4586.12,81578.0
CUS_0x11d1,Jennifer Ablans,24,396-44-6161,Mechanic,11731.585_,8,3,6,1.0,Standard,289.73,15.359696785723465
CUS_0x278b,Lucia Mutikaniz,37,190-83-1891,Musician,88406.34,2,7,12,2.0,Good,1273.15,242.2368498447588
CUS_0xed3,Manuelo,29,828-88-6721,Developer,36035.32,9,10,22,8.0,Standard,2138.6,79.97784113366491
CUS_0x3ea1,Shalal-Esae,44,084-97-6761,Writer,51552.60000000001,6,4,18,6.0,Standard,1710.66,119.8552501084587
CUS_0x5624,Zeidlerq,36,006-46-7211,Developer,39579.6,6,5,10,5.0,Standard,634.77,127.94039882272877
CUS_0x5719,Jeremy Pelofskyk,27,196-15-9535,Writer,41342.86,8,3,18,5.0,Standard,262.96,129.03574988399757
CUS_0x136b,Luciana Otonit,45,444-16-2415,Writer,120260.2_,4,5,14,2.0,Standard,1436.96,53.155122715076
CUS_0x122c,Papadimasf,47,883-73-9594,Entrepreneur,36346.13,8,6,11,4.0,Good,1252.46,89.06155404212532
CUS_0x41cc,Economics Correspondento,39,823-14-2329,Accountant,25399.68,4,4,9,8.0,Standard,1495.03,61.0034361080378
CUS_0x36c7,Sarah McBrided,45,136-53-7387,Scientist,51307.1,8,6,10,0.0,Standard,878.19,27877.0
